shape_id,shape_pt_lat,shape_pt_lon,shape_pt_sequence,shape_dist_traveled
10__3____2__IT_1,40.4057706369234,-3.88909271709898,3000010,12.031959061834
10__3____2__IT_1,40.4057791661378,-3.88888070601225,3000011,12.359262713111
10__3____2__IT_1,40.4057904071921,-3.88831258555502,3000012,12.73479220221
10__3____2__IT_1,40.4057836442907,-3.88798910915671,3000013,13.137781584221
10__3____2__IT_1,40.4057689879906,-3.8877107715604,3000014,13.564446166585
10__3____2__IT_1,40.4057196582471,-3.88719423033333,3000015,14.035284255282
10__3____2__IT_1,40.4056111474649,-3.88604644900945,3000016,14.60426316451
10__3____2__IT_1,40.4055846535125,-3.88576947759129,3000017,15.196928718969
10__3____2__IT_1,40.4055846535125,-3.88576947759129,4000001,15.196928718969
10__3____2__IT_1,40.4055193960648,-3.88510656690524,4000002,15.253646802202
10__3____2__IT_1,40.4055132720033,-3.88502885946665,4000003,15.316993971845
10__3____2__IT_1,40.4055095890853,-3.88492481763232,4000004,15.38917943761
10__3____2__IT_1,40.4055122311191,-3.88487212300396,4000005,15.465846098834
10__3____2__IT_1,40.4055182788852,-3.88481361351232,4000006,15.547522969516
10__3____2__IT_1,40.4055346141936,-3.88472741099879,4000007,15.636736255515
10__3____2__IT_1,40.4055576555846,-3.88464275875364,4000008,15.733574766769
10__3____2__IT_1,40.405587291884,-3.88457430631687,4000009,15.837088946244
10__3____2__IT_1,40.4056145767139,-3.88452046699117,4000010,15.946084608535
10__3____2__IT_1,40.4056474694163,-3.88446524087734,4000011,16.061021159054
10__3____2__IT_1,40.4058995983064,-3.88409920243051,4000012,16.217768257278
10__3____2__IT_1,40.406319993945,-3.88349413978241,4000013,16.443898190765
10__3____2__IT_1,40.406376455063,-3.88343189516783,4000014,16.678224483801
10__3____2__IT_1,40.4064338450499,-3.88337978125837,4000015,16.920305842645
10__3____2__IT_1,40.406472224463,-3.88335405064406,4000016,17.167174457249
10__3____2__IT_1,40.4065205790226,-3.88332685353513,4000017,17.419885823983
10__3____2__IT_1,40.4065711524364,-3.88330261163567,4000018,17.678576150426
10__3____2__IT_1,40.4066319665173,-3.88325653378021,4000019,17.945067788489
10__3____2__IT_1,40.4066805027565,-3.88320590420988,4000020,18.218450462697
10__3____2__IT_1,40.4067552101217,-3.88309995549367,4000021,18.504064318439
10__3____2__IT_1,40.4069860794825,-3.88277926277598,4000022,18.827059049798
10__3____2__IT_1,40.4071230598907,-3.88258331468413,4000023,19.172585615695
10__3____2__IT_1,40.407146871999,-3.88254407461942,4000024,19.522363571248
10__3____2__IT_1,40.4071833697402,-3.88245666674532,4000025,19.880593032684
10__3____2__IT_1,40.4071983591596,-3.88239973844799,4000026,20.243931754514
10__3____2__IT_1,40.4072179074256,-3.88233261535015,4000027,20.613365650242
10__3____2__IT_1,40.4072498255982,-3.88225833041201,4000028,20.990030607438
10__3____2__IT_1,40.4073008766159,-3.88217111109521,4000029,21.376017084634
10__3____2__IT_1,40.4074288425066,-3.88198236535997,4000030,21.783411510897
10__3____2__IT_1,40.4075364541273,-3.88181971689761,4000031,22.209059209192
10__3____2__IT_1,40.4075875392226,-3.88172810377552,4000032,22.644329329034
10__3____2__IT_1,40.407630887689,-3.88162321007514,4000033,23.089717731683
10__3____2__IT_1,40.407656076914,-3.88155030028193,4000034,23.541895476263
10__3____2__IT_1,40.4076738428814,-3.88148268181795,4000035,24.000140494603
10__3____2__IT_1,40.4076954711858,-3.88137650861729,4000036,24.467709328751
10__3____2__IT_1,40.4077073706888,-3.88128438615817,4000037,24.943206096703
10__3____2__IT_1,40.4077115643523,-3.88117458185376,4000038,25.428032008327
10__3____2__IT_1,40.4077079449647,-3.88106174935667,4000039,25.922440827018
10__3____2__IT_1,40.4076920328068,-3.88094582793777,4000040,26.426843571701
10__3____2__IT_1,40.4076671842955,-3.88082686024294,4000041,26.941711460427
10__3____2__IT_1,40.4076333137627,-3.88071656449263,4000042,27.466665551219
10__3____2__IT_1,40.4075936884258,-3.88062669904798,4000043,28.000422930107
10__3____2__IT_1,40.40754624829,-3.88053380086202,4000044,28.543660450207
10__3____2__IT_1,40.4074931314456,-3.88045108554187,4000045,29.096064800666
10__3____2__IT_1,40.4074287849384,-3.88037261520806,4000046,29.658234293279
10__3____2__IT_1,40.4073210316431,-3.88025989491946,4000047,30.235719147656
10__3____2__IT_1,40.4071271298443,-3.88006194532181,4000048,30.840506739854
10__3____2__IT_1,40.4071271298443,-3.88006194532181,5000001,30.840506739854
10__3____2__IT_1,40.4068895291246,-3.87980320211207,5000002,30.874824528785
10__3____2__IT_1,40.4067651225964,-3.87967502746157,5000003,30.926720981061
10__3____2__IT_1,40.4063807030568,-3.87927119337508,5000004,31.033346510893
10__3____2__IT_1,40.4058350274747,-3.87869665525336,5000005,31.217728366993
10__3____2__IT_1,40.4056839810537,-3.87854309879866,5000006,31.423345255298
10__3____2__IT_1,40.4055731512493,-3.878436057716,5000007,31.644254753914
10__3____2__IT_1,40.4054404092756,-3.87832456028746,5000008,31.882675483774
10__3____2__IT_1,40.4052889835819,-3.8782151774334,5000009,32.140297849851
10__3____2__IT_1,40.405121908488,-3.87811892978717,5000010,32.418185249807
10__3____2__IT_1,40.4049582737796,-3.87804072274881,5000011,32.715411428887
10__3____2__IT_1,40.4047894700777,-3.87798262802697,5000012,33.032013420277
10__3____2__IT_1,40.4045963951402,-3.87793533716397,5000013,33.370420283358
10__3____2__IT_1,40.4044649964807,-3.87792022828921,5000014,33.723469373996
10__3____2__IT_1,40.4043448127994,-3.87791192473004,5000015,34.089878119763
10__3____2__IT_1,40.4042473873499,-3.87791066127179,5000016,34.467102165533
10__3____2__IT_1,40.4040751937629,-3.87791968546084,5000017,34.863455994002
10__3____2__IT_1,40.4037477015515,-3.87795393552238,5000018,35.296279285076
10__3____2__IT_1,40.4035601675821,-3.87797646334232,5000019,35.750007487196
10__3____2__IT_1,40.4033269020702,-3.87800279246453,5000020,36.229725677696
10__3____2__IT_1,40.4032721565466,-3.87801508063527,5000021,36.715609745147
10__3____2__IT_1,40.4032231905978,-3.8780314812612,5000022,37.207104661593
10__3____2__IT_1,40.4031713929398,-3.87805822604055,5000023,37.704781130964
10__3____2__IT_1,40.4031294762349,-3.87808913772751,5000024,38.207799090332
10__3____2__IT_1,40.4030858789417,-3.87812994772241,5000025,38.716768090552
10__3____2__IT_1,40.4030475028524,-3.8781684379827,5000026,39.231105166548
10__3____2__IT_1,40.402964370424,-3.87827282037031,5000027,39.758233805646
10__3____2__IT_1,40.4028658250918,-3.87839015595882,5000028,40.300154713616
10__3____2__IT_1,40.4027706796133,-3.87850085481049,5000029,40.856210622074
10__3____2__IT_1,40.4026247993005,-3.87865856987816,5000030,41.433275148444
10__3____2__IT_1,40.4024098220656,-3.8788848380362,5000031,42.040969343487
10__3____2__IT_1,40.4023107662903,-3.87899623643097,5000032,42.663164423165
10__3____2__IT_1,40.4022257858238,-3.87909475231309,5000033,43.297964340556
10__3____2__IT_1,40.4020880882095,-3.8792651781756,5000034,43.953807301624
10__3____2__IT_1,40.4019752994108,-3.87940456124893,5000035,44.626874286302
10__3____2__IT_1,40.4019752994108,-3.87940456124893,6000001,44.626874286302
10__3____2__IT_1,40.4017330782396,-3.87969940932809,6000002,44.663603629855
10__3____2__IT_1,40.4016988811855,-3.87974271671427,6000003,44.705616648296
10__3____2__IT_1,40.4015820915746,-3.87989917801546,6000004,44.766186972326
10__3____2__IT_1,40.4013945681445,-3.88016432948538,6000005,44.857410804802
10__3____2__IT_1,40.4011955826982,-3.88044204173167,6000006,44.980935381535
10__3____2__IT_1,40.4008876726236,-3.88082331384827,6000007,45.151525705106
10__3____2__IT_1,40.4007697815432,-3.88095612761142,6000008,45.339387308247
10__3____2__IT_1,40.4006860273214,-3.88102603246307,6000009,45.538277577165
10__3____2__IT_1,40.40060738115,-3.88107737785981,6000010,45.746925034269
10__3____2__IT_1,40.4005166549363,-3.88111640803601,6000011,45.966174310558
10__3____2__IT_1,40.4004187004271,-3.88114590956997,6000012,46.196581594088
10__3____2__IT_1,40.4002971708686,-3.88115617851238,6000013,46.440507453432
10__3____2__IT_1,40.400186670425,-3.881142884209,6000014,46.696751253068
10__3____2__IT_1,40.4000804913096,-3.88111083083626,6000015,46.965091353617
10__3____2__IT_1,40.3999971598284,-3.88107169633373,6000016,47.243259850874
10__3____2__IT_1,40.3999036958457,-3.88100904107858,6000017,47.533086580468
10__3____2__IT_1,40.3998333553244,-3.88094637515114,6000018,47.83236057552
10__3____2__IT_1,40.399747667958,-3.88085106703781,6000019,48.144120394208
10__3____2__IT_1,40.3996972329135,-3.88077655289544,6000020,48.464326107014
10__3____2__IT_1,40.3993829958586,-3.8802308495889,6000021,48.842510479187
10__3____2__IT_1,40.3991874868125,-3.87989423799703,6000022,49.25657066423
10__3____2__IT_1,40.3991302806042,-3.87979087042489,6000023,49.681460472595
10__3____2__IT_1,40.3990909463557,-3.87973628960609,6000024,50.112715885676
10__3____2__IT_1,40.3990268340166,-3.87967633933446,6000025,50.552719704399
10__3____2__IT_1,40.3989426385226,-3.8796231709453,6000026,51.003101910733
10__3____2__IT_1,40.3986639436281,-3.87948855813546,6000027,51.486462731213
10__3____2__IT_1,40.3985909068037,-3.87945336658278,6000028,51.978463643584
10__3____2__IT_1,40.3985031149238,-3.87940752626214,6000029,52.480957753524
10__3____2__IT_1,40.3984587983579,-3.87937144419048,6000030,52.989246456786
10__3____2__IT_1,40.3983956700437,-3.87929958963132,6000031,53.506824573377
10__3____2__IT_1,40.3983449195051,-3.87921003691245,6000032,54.03386307838
10__3____2__IT_1,40.3982550686946,-3.87902523989621,6000033,54.579487706789
10__3____2__IT_1,40.3981673639735,-3.87882734666756,6000034,55.144524875301
10__3____2__IT_1,40.3980833135542,-3.8786182316069,6000035,55.729612233294
10__3____2__IT_1,40.3980061215068,-3.87840885387575,6000036,56.334427133242
10__3____2__IT_1,40.3979446098968,-3.8782135072449,6000037,56.957171761472
10__3____2__IT_1,40.3978679339506,-3.87795421714258,6000038,57.603510531945
10__3____2__IT_1,40.3978000525779,-3.87766933597888,6000039,58.275173633242
10__3____2__IT_1,40.3977445683081,-3.87738058870131,6000040,58.972104317361
10__3____2__IT_1,40.3977111613263,-3.87717193370882,6000041,59.68712729955
10__3____2__IT_1,40.3976731726817,-3.87687872907066,6000042,60.427388825703
10__3____2__IT_1,40.397660337573,-3.87672024116983,6000043,61.181176193687
10__3____2__IT_1,40.397646202567,-3.876512273864,6000044,61.952682995397
10__3____2__IT_1,40.3976056556774,-3.87543847161608,6000045,62.815432650049
10__3____2__IT_1,40.3976047975923,-3.87531857950382,6000046,63.68835779255
10__3____2__IT_1,40.3976096330098,-3.87514561147126,6000047,64.575972250446
10__3____2__IT_1,40.3976212802472,-3.87501985751304,6000048,65.474337261578
10__3____2__IT_1,40.3976871598654,-3.87457983237369,6000049,66.410755740537
10__3____2__IT_1,40.3976996673207,-3.87446473692062,6000050,67.357040341446
10__3____2__IT_1,40.3976970048316,-3.87439104111831,6000051,68.309586350838
10__3____2__IT_1,40.3976910241756,-3.87433213199795,6000052,69.267175756922
10__3____2__IT_1,40.3976773536522,-3.87426818492742,6000053,70.230400403413
10__3____2__IT_1,40.3973331998703,-3.87334985385085,6000054,71.280421868064
10__3____2__IT_1,40.3972252766321,-3.87305576489063,6000055,72.358128542997
10__3____2__IT_1,40.3971803908014,-3.87289279714888,6000056,73.450536207632
10__3____2__IT_1,40.397141156599,-3.87270982947993,6000057,74.559071318101
10__3____2__IT_1,40.3971176791542,-3.87255284999099,6000058,75.681181608125
10__3____2__IT_1,40.3970995932684,-3.87240902101185,6000059,76.815662502598
10__3____2__IT_1,40.3968668023357,-3.87059207203076,6000060,78.106496336501
10__3____2__IT_1,40.3968209476023,-3.87023073602096,6000061,79.428416041202
10__3____2__IT_1,40.3967979771724,-3.87006291803009,6000062,80.764804780572
10__3____2__IT_1,40.3967800954288,-3.86993967978347,6000063,82.111839350941
10__3____2__IT_1,40.3967486870191,-3.86978918928884,6000064,83.472113266476
10__3____2__IT_1,40.3967305219822,-3.86970860695765,6000065,84.839517218644
10__3____2__IT_1,40.3966752112136,-3.86950052544728,6000066,86.225617793408
10__3____2__IT_1,40.396386054433,-3.86850065713381,6000067,87.702444475416
10__3____2__IT_1,40.3958328592504,-3.86657974328416,6000068,89.353480984049
10__3____2__IT_1,40.3957425528187,-3.86626871865947,6000069,91.032753673489
10__3____2__IT_1,40.3956416143516,-3.86592107786152,6000070,92.743586776918
10__3____2__IT_1,40.3954041761198,-3.86508245450302,6000071,94.530317932233
10__3____2__IT_1,40.3953876244231,-3.86499471148692,6000072,96.324719230588
10__3____2__IT_1,40.3953642747227,-3.86486983647344,6000073,98.130031136718
10__3____2__IT_1,40.3952754252503,-3.86439778299981,6000074,99.976602851025
10__3____2__IT_1,40.3952754252503,-3.86439778299981,7000001,99.976602851025
10__3____2__IT_1,40.3952200334182,-3.86410825249463,7000002,100.001933250152
10__3____2__IT_1,40.3951697601536,-3.86381722543465,7000003,100.05258604758
10__3____2__IT_1,40.3951561530157,-3.86370360958329,7000004,100.112999147125
10__3____2__IT_1,40.3951561456547,-3.86370242410771,7000005,100.173512862772
10__3____2__IT_1,40.3951552908837,-3.8635749080832,7000006,100.244849437624
10__3____2__IT_1,40.3951670661302,-3.86345855647846,7000007,100.326147050383
10__3____2__IT_1,40.3951896356673,-3.8633383706162,7000008,100.417948149318
10__3____2__IT_1,40.3952195318665,-3.86323402639265,7000009,100.519206457822
10__3____2__IT_1,40.395258553702,-3.86313673651841,7000010,100.62978907336
10__3____2__IT_1,40.3953170884044,-3.86302661049859,7000011,100.7517548698
10__3____2__IT_1,40.3953742098253,-3.86294154786898,7000012,100.883329225175
10__3____2__IT_1,40.395449325826,-3.86285696461461,7000013,101.025906296621
10__3____2__IT_1,40.3955152240522,-3.86280071164259,7000014,101.177218537142
10__3____2__IT_1,40.3955742590732,-3.86275956538181,7000015,101.335956353617
10__3____2__IT_1,40.3956952832028,-3.86267786651849,7000016,101.509812322398
10__3____2__IT_1,40.3958225039109,-3.8625722251484,7000017,101.700396154349
10__3____2__IT_1,40.3962516727001,-3.86216759001271,7000018,101.949707310839
10__3____2__IT_1,40.3967110863592,-3.86172882304019,7000019,102.262164240322
10__3____2__IT_1,40.3967813118118,-3.86165856668539,7000020,102.584435480198
10__3____2__IT_1,40.3968083587751,-3.86162591324982,7000021,102.910792555999
10__3____2__IT_1,40.3968414931005,-3.86157331383741,7000022,103.24293376211
10__3____2__IT_1,40.3968704216431,-3.86149742504481,7000023,103.582271731344
10__3____2__IT_1,40.3968881974684,-3.86141796271148,7000024,103.928636338366
10__3____2__IT_1,40.3968905222886,-3.86131848960768,7000025,104.28344707516
10__3____2__IT_1,40.3968815911155,-3.86124611515557,7000026,104.644479656633
10__3____2__IT_1,40.3964003922903,-3.85930195597204,7000027,105.178942489894
10__3____2__IT_1,40.3958931562512,-3.85724538356731,7000028,105.896803671549
10__3____2__IT_1,40.3955576231485,-3.8558733742264,7000029,106.736919643254
10__3____2__IT_1,40.3954719191025,-3.85545085547684,7000030,107.614135599333
10__3____2__IT_1,40.3954232774222,-3.85519024898493,7000031,108.514118957271
10__3____2__IT_1,40.3953501043625,-3.85472237560834,7000032,109.454633359175
10__3____2__IT_1,40.3952908422378,-3.85425691431234,7000033,110.435195872965
10__3____2__IT_1,40.3952455195529,-3.85378927680914,7000034,111.455764840188
10__3____2__IT_1,40.3952235611704,-3.85345597981526,7000035,112.504725884897
10__3____2__IT_1,40.3951429907764,-3.85142915904061,7000036,113.725937708499
10__3____2__IT_1,40.3950611896254,-3.84933263745287,7000037,115.125315246996
10__3____2__IT_1,40.395027737874,-3.84844891105259,7000038,116.599787562005
10__3____2__IT_1,40.3950242146296,-3.84835250109162,7000039,118.082451648193
10__3____2__IT_1,40.395013072229,-3.8480769206937,7000040,119.588537258802
10__3____2__IT_1,40.3949967648677,-3.84773908795119,7000041,121.123352234789
10__3____2__IT_1,40.3949967648677,-3.84773908795119,8000001,121.123352234789
10__3____2__IT_1,40.3949794746641,-3.8471491979545,8000002,121.173453707989
10__3____2__IT_1,40.3949722955679,-3.84696974691875,8000003,121.238806250379
10__3____2__IT_1,40.3949391099145,-3.84609384770812,8000004,121.378588689593
10__3____2__IT_1,40.3949212857977,-3.84568003715363,8000005,121.553547455082
10__3____2__IT_1,40.3949133306328,-3.84533817518693,8000006,121.757533927689
10__3____2__IT_1,40.3949136857348,-3.84505209461104,8000007,121.985800464995
10__3____2__IT_1,40.3949110921216,-3.84493484525348,8000008,122.224022272433
10__3____2__IT_1,40.394901428853,-3.84459983396532,8000009,122.490697154154
10__3____2__IT_1,40.3948688562832,-3.84407580002109,8000010,122.801994226065
10__3____2__IT_1,40.3948457227819,-3.84367574213418,8000011,123.147341724646
10__3____2__IT_1,40.3948366490776,-3.8435097550567,8000012,123.506812736453
10__3____2__IT_1,40.3948272963601,-3.84344090298589,8000013,123.872218828105
10__3____2__IT_1,40.3948095623156,-3.84335330201277,8000014,124.24531593782
10__3____2__IT_1,40.394787019452,-3.84327085274077,8000015,124.625844606494
10__3____2__IT_1,40.3947562424955,-3.84319059732543,8000016,125.013993433676
10__3____2__IT_1,40.394726677765,-3.84312916756755,8000017,125.408302811676
10__3____2__IT_1,40.3946653990048,-3.843013302922,8000018,125.814569211185
10__3____2__IT_1,40.3946288413976,-3.84294358983787,8000019,126.228010206277
10__3____2__IT_1,40.3945899646038,-3.84285858181842,8000020,126.64985813694
10__3____2__IT_1,40.3945420847181,-3.84272788138857,8000021,127.084006379255
10__3____2__IT_1,40.3945138752322,-3.84259146178527,8000022,127.530148772452
10__3____2__IT_1,40.3944974266866,-3.84241500409308,8000023,127.991378337004
10__3____2__IT_1,40.3944911394245,-3.84232149588369,8000024,128.460574740007
10__3____2__IT_1,40.394468861559,-3.84204435294439,8000025,128.953422406794
10__3____2__IT_1,40.3943302795578,-3.84009224819731,8000026,129.612661549116
10__3____2__IT_1,40.3942224493165,-3.83857006768342,8000027,130.401644564952
10__3____2__IT_1,40.3942120655713,-3.83839724655967,8000028,131.205340491992
10__3____2__IT_1,40.3941861080674,-3.83812084160038,8000029,132.032671787788
10__3____2__IT_1,40.3941861080674,-3.83812084160038,9000001,132.032671787788
10__3____2__IT_1,40.3941763996179,-3.83791491182396,9000002,132.050182681648
10__3____2__IT_1,40.3941598905997,-3.83766685152564,9000003,132.088826593655
10__3____2__IT_1,40.394157117789,-3.83759457350862,9000004,132.133612614115
10__3____2__IT_1,40.3941606492907,-3.83751858656807,9000005,132.184859713554
10__3____2__IT_1,40.3941848424056,-3.83741033345197,9000006,132.245678935216
10__3____2__IT_1,40.3942263325943,-3.83730707958242,9000007,132.316398071287
10__3____2__IT_1,40.3942869279624,-3.83722375864346,9000008,132.396876912159
10__3____2__IT_1,40.3943435373404,-3.83717072113587,9000009,132.485085569685
10__3____2__IT_1,40.3944306543999,-3.8371219803894,9000010,132.58381226592
10__3____2__IT_1,40.3945340778442,-3.83709625338462,9000011,132.694225248086
10__3____2__IT_1,40.3946730306694,-3.83708240763355,9000012,132.820107346064
10__3____2__IT_1,40.395109714117,-3.83702746718444,9000013,132.994687115735
10__3____2__IT_1,40.395527547869,-3.8369748979255,9000014,133.21586249683
10__3____2__IT_1,40.3957141285285,-3.836954104968,9000015,133.45782425722
10__3____2__IT_1,40.3959118996601,-3.83692840723385,9000016,133.721847616041
10__3____2__IT_1,40.3960953027675,-3.83689753887213,9000017,134.006397455713
10__3____2__IT_1,40.3962038894374,-3.83687103353472,9000018,134.30320903847
10__3____2__IT_1,40.3963087511392,-3.836839386883,9000019,134.611966612123
10__3____2__IT_1,40.3964154971442,-3.8368001985547,9000020,134.933031408683
10__3____2__IT_1,40.3965437789017,-3.83674350032672,9000021,135.269127139411
10__3____2__IT_1,40.396653879922,-3.83668487766126,9000022,135.618418473091
10__3____2__IT_1,40.3967532762249,-3.83662229269429,9000023,135.979955193895
10__3____2__IT_1,40.3972864222471,-3.8362423402959,9000024,136.408888376744
10__3____2__IT_1,40.3972883798676,-3.8362407266104,9000025,136.838078419477
10__3____2__IT_1,40.3973474145617,-3.83619994490001,9000026,137.274679435723
10__3____2__IT_1,40.3973904802515,-3.83616109955208,9000027,137.717087480301
10__3____2__IT_1,40.3974447426763,-3.83610788125478,9000028,138.16702415404
10__3____2__IT_1,40.3974945488568,-3.83605919743635,9000029,138.623862834358
10__3____2__IT_1,40.397557084697,-3.83599656845492,9000030,139.089444482924
10__3____2__IT_1,40.3976090666805,-3.83595446540126,9000031,139.561813139094
10__3____2__IT_1,40.3976664363522,-3.83590957847377,9000032,140.041602526646
10__3____2__IT_1,40.3979073437368,-3.83573326806347,9000033,140.552035343374
10__3____2__IT_1,40.3979073437368,-3.83573326806347,10000001,140.552035343374
10__3____2__IT_1,40.3981409841306,-3.83555845853872,10000002,140.581913923234
10__3____2__IT_1,40.3982210340164,-3.8355060705574,10000003,140.621728628108
10__3____2__IT_1,40.398293276651,-3.83545867060036,10000004,140.670515001038
10__3____2__IT_1,40.3983771960604,-3.83540887431564,10000005,140.729530607234
10__3____2__IT_1,40.3984572100563,-3.8353615690257,10000006,140.798293322926
10__3____2__IT_1,40.398498197318,-3.83533665699265,10000007,140.872073045352
10__3____2__IT_1,40.3985548961978,-3.83528906455553,10000008,140.953331142738
10__3____2__IT_1,40.3986273030733,-3.83521879040146,10000009,141.044597733358
10__3____2__IT_1,40.398668401253,-3.83517926657172,10000010,141.141526803989
10__3____2__IT_1,40.3987518898444,-3.83508207950129,10000011,141.250862208749
10__3____2__IT_1,40.3988499553978,-3.83496125256639,10000012,141.375152434364
10__3____2__IT_1,40.3989300940263,-3.83485087052085,10000013,141.512361195472
10__3____2__IT_1,40.3989925879982,-3.83475563988964,10000014,141.660220781395
10__3____2__IT_1,40.3990868873518,-3.83459688293057,10000015,141.825141896665
10__3____2__IT_1,40.3991573754301,-3.83446137326633,10000016,142.003972590851
10__3____2__IT_1,40.399212338624,-3.83433827565407,10000017,142.194901198928
10__3____2__IT_1,40.3992854389243,-3.83415645064844,10000018,142.403264015786
10__3____2__IT_1,40.3993368359629,-3.83400276124445,10000019,142.625863025198
10__3____2__IT_1,40.3993845919126,-3.83383837524267,10000020,142.863385990604
10__3____2__IT_1,40.3994164674339,-3.83370972214367,10000021,143.112386202642
10__3____2__IT_1,40.399436453569,-3.83361406325255,10000022,143.369802243415
10__3____2__IT_1,40.3994586491088,-3.83349021976308,10000023,143.638013246393
10__3____2__IT_1,40.3994729075841,-3.83338924746525,10000024,143.914938254911
10__3____2__IT_1,40.3994893809755,-3.83325031589594,10000025,144.203794710727
10__3____2__IT_1,40.3994959140466,-3.83314471146486,10000026,144.501642622623
10__3____2__IT_1,40.3995007063546,-3.83301786630629,10000027,144.810268435648
10__3____2__IT_1,40.3995015687661,-3.83289802771092,10000028,145.129064848673
10__3____2__IT_1,40.3995024056025,-3.83278172278525,10000029,145.457731961699
10__3____2__IT_1,40.3994955329931,-3.8326657105592,10000030,145.796274010684
10__3____2__IT_1,40.3994867082402,-3.83254653861517,10000031,146.144976964661
10__3____2__IT_1,40.3994738964012,-3.83243982029334,10000032,146.502847595288
10__3____2__IT_1,40.3994592295169,-3.83232033489626,10000033,146.870988275945
10__3____2__IT_1,40.3994425806343,-3.83222436580032,10000034,147.247480466823
10__3____2__IT_1,40.3994163661455,-3.83208942871407,10000035,147.635788094499
10__3____2__IT_1,40.3993939853849,-3.8319936048157,10000036,148.032598889068
10__3____2__IT_1,40.3993561923286,-3.83185877874937,10000037,148.441596607437
10__3____2__IT_1,40.3993088383051,-3.8317061028212,10000038,148.864576925809
10__3____2__IT_1,40.3992611683601,-3.83157841086946,10000039,149.299616850718
10__3____2__IT_1,40.3992251565555,-3.8314819553702,10000040,149.743766471853
10__3____2__IT_1,40.3991778486777,-3.83137829896054,10000041,150.198161201462
10__3____2__IT_1,40.3991127249465,-3.83124788285628,10000042,150.665775490677
10__3____2__IT_1,40.3990032634957,-3.83104547301552,10000043,151.15443054243
10__3____2__IT_1,40.3984777183692,-3.83020259335141,10000044,151.735390301673
10__3____2__IT_1,40.3983414646646,-3.82996896832099,10000045,152.341287363876
10__3____2__IT_1,40.3982282437625,-3.82976586390157,10000046,152.968516665204
10__3____2__IT_1,40.3981284906798,-3.82955953885129,10000047,153.616463576237
10__3____2__IT_1,40.3980423879637,-3.82935280098392,10000048,154.284390160116
10__3____2__IT_1,40.3979703650323,-3.82913338161998,10000049,154.972581955988
10__3____2__IT_1,40.3979082827231,-3.82890874312919,10000050,155.681045542285
10__3____2__IT_1,40.3978640485385,-3.82867859116542,10000051,156.409649247197
10__3____2__IT_1,40.3978339597926,-3.82843901986259,10000052,157.158857259531
10__3____2__IT_1,40.3978157906543,-3.82819953827282,10000053,157.928489286926
10__3____2__IT_1,40.3978134137532,-3.82797579637202,10000054,158.717111551836
10__3____2__IT_1,40.3978210341334,-3.82774042160742,10000055,159.525727373626
10__3____2__IT_1,40.3978300700278,-3.82758274397006,10000056,160.347762429654
10__3____2__IT_1,40.3979210806266,-3.82638944861443,10000057,161.271571967429
10__3____2__IT_1,40.3979340549932,-3.82622260037676,10000058,162.209614516153
10__3____2__IT_1,40.3979620023259,-3.82587689115634,10000059,163.177160016363
10__3____2__IT_1,40.3979685616753,-3.82576187003416,10000060,164.154494158564
10__3____2__IT_1,40.3979670460354,-3.82571309440974,10000061,165.13597117041
10__3____2__IT_1,40.3979638326075,-3.82563107647296,10000062,166.124417951255
10__3____2__IT_1,40.3979547593863,-3.82556347964537,10000063,167.11868922855
10__3____2__IT_1,40.3979416416585,-3.82544317832554,10000064,168.123273463778
10__3____2__IT_1,40.3979378505885,-3.82537617513659,10000065,169.133559626579
10__3____2__IT_1,40.3979488602243,-3.82525429253723,10000066,170.154261577074
10__3____2__IT_1,40.3980448453349,-3.82417976676825,10000067,171.266775835958
10__3____2__IT_1,40.3980896571559,-3.82366987861587,10000068,172.422847781058
10__3____2__IT_1,40.3980983864478,-3.82354675395408,10000069,173.58941378483
10__3____2__IT_1,40.3981025510417,-3.82349923292757,10000070,174.760039166202
10__3____2__IT_1,40.3981079373947,-3.82328836060039,10000071,175.948570640231
10__3____2__IT_1,40.3981084447524,-3.82321697553038,10000072,177.143160614261
10__3____2__IT_1,40.3981192206216,-3.8231121721762,10000073,178.346725009883
10__3____2__IT_1,40.398189436049,-3.82234072706344,10000074,179.616221923802
10__3____2__IT_1,40.3982002863166,-3.82221103370438,10000075,180.896791213562
10__3____2__IT_1,40.3982211381808,-3.82206855412541,10000076,182.189671846395
10__3____2__IT_1,40.3982395436257,-3.82193916936279,10000077,183.493721413546
10__3____2__IT_1,40.3982542655358,-3.8217841232026,10000078,184.811030348467
10__3____2__IT_1,40.3984589725287,-3.81948885180236,10000079,186.324452255399
10__3____2__IT_1,40.3986416417304,-3.81742991863956,10000080,188.013781018174
10__3____2__IT_1,40.3986981065005,-3.81674892067273,10000081,189.761242403599
10__3____2__IT_1,40.3986981065005,-3.81674892067273,11000001,189.761242403599
10__3____2__IT_1,40.3987372699559,-3.8163609398253,11000002,189.794454604068
10__3____2__IT_1,40.3987690770282,-3.81602837715275,11000003,189.856110098512
10__3____2__IT_1,40.3987845324728,-3.81584204785865,11000004,189.933671427086
10__3____2__IT_1,40.3987913646896,-3.81578768694268,11000005,190.015908075722
10__3____2__IT_1,40.3988021281972,-3.81567806277982,11000006,190.107524503417
10__3____2__IT_1,40.3988128007427,-3.8156140159573,11000007,190.204703942479
10__3____2__IT_1,40.3988277412397,-3.815538798923,11000008,190.308478677047
10__3____2__IT_1,40.3988611815548,-3.81543231054891,11000009,190.422023307595
