route_id,service_id,trip_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id,wheelchair_accessible
10__ML3___,10_I12,10_I12-030_2023I12_23:00:00_2_51_10__3___,COLONIA JARDIN,PUERTA DE BOADILLA-COLONIA JARDIN,1,,10__3____2__IT_1,1
10__ML3___,10_I12,10_I12-030_2023I12_23:30:00_1_52_10__3___,PUERTA DE BOADILLA,COLONIA JARDIN-PUERTA DE BOADILLA,0,,10__3____1__IT_1,1
10__ML3___,10_I12,10_I12-030_2023I12_23:30:00_2_52_10__3___,COLONIA JARDIN,PUERTA DE BOADILLA-COLONIA JARDIN,1,,10__3____2__IT_1,1
10__ML3___,10_I13,10_I13-030_2023I13_00:00:00_1_93_10__3___,PUERTA DE BOADILLA,COLONIA JARDIN-PUERTA DE BOADILLA,0,,10__3____1__IT_1,1
10__ML3___,10_I13,10_I13-030_2023I13_00:05:00_2_93_10__3___,COLONIA JARDIN,PUERTA DE BOADILLA-COLONIA JARDIN,1,,10__3____2__IT_1,1
10__ML3___,10_I13,10_I13-030_2023I13_00:30:00_1_94_10__3___,PUERTA DE BOADILLA,COLONIA JARDIN-PUERTA DE BOADILLA,0,,10__3____1__IT_1,1
10__ML3___,10_I13,10_I13-030_2023I13_00:35:00_2_94_10__3___,COLONIA JARDIN,PUERTA DE BOADILLA-COLONIA JARDIN,1,,10__3____2__IT_1,1
10__ML3___,10_I13,10_I13-030_2023I13_01:00:00_1_95_10__3___,PUERTA DE BOADILLA,COLONIA JARDIN-PUERTA DE BOADILLA,0,,10__3____1__IT_1,1
10__ML3___,10_I13,10_I13-030_2023I13_01:05:00_2_95_10__3___,COLONIA JARDIN,PUERTA DE BOADILLA-COLONIA JARDIN,1,,10__3____2__IT_1,1
10__ML3___,10_I13,10_I13-030_2023I13_01:30:00_1_96_10__3___,PUERTA DE BOADILLA,COLONIA JARDIN-PUERTA DE BOADILLA,0,,10__3____1__IT_1,1
10__ML3___,10_I13,10_I13-030_2023I13_06:00:00_1_57_10__3___,PUERTA DE BOADILLA,COLONIA JARDIN-PUERTA DE BOADILLA,0,,10__3____1__IT_1,1
10__ML3___,10_I13,10_I13-030_2023I13_06:05:00_2_57_10__3___,COLONIA JARDIN,PUERTA DE BOADILLA-COLONIA JARDIN,1,,10__3____2__IT_1,1
10__ML3___,10_I13,10_I13-030_2023I13_06:30:00_1_58_10__3___,PUERTA DE BOADILLA,COLONIA JARDIN-PUERTA DE BOADILLA,0,,10__3____1__IT_1,1
10__ML3___,10_I13,10_I13-030_2023I13_06:35:00_2_58_10__3___,COLONIA JARDIN,PUERTA DE BOADILLA-COLONIA JARDIN,1,,10__3____2__IT_1,1
10__ML3___,10_I13,10_I13-030_2023I13_07:00:00_1_59_10__3___,PUERTA DE BOADILLA,COLONIA JARDIN-PUERTA DE BOADILLA,0,,10__3____1__IT_1,1
10__ML3___,10_I13,10_I13-030_2023I13_07:05:00_2_59_10__3___,COLONIA JARDIN,PUERTA DE BOADILLA-COLONIA JARDIN,1,,10__3____2__IT_1,1
10__ML3___,10_I13,10_I13-030_2023I13_07:30:00_1_60_10__3___,PUERTA DE BOADILLA,COLONIA JARDIN-PUERTA DE BOADILLA,0,,10__3____1__IT_1,1
10__ML3___,10_I13,10_I13-030_2023I13_07:35:00_2_60_10__3___,COLONIA JARDIN,PUERTA DE BOADILLA-COLONIA JARDIN,1,,10__3____2__IT_1,1
10__ML3___,10_I13,10_I13-030_2023I13_08:00:00_1_61_10__3___,PUERTA DE BOADILLA,COLONIA JARDIN-PUERTA DE BOADILLA,0,,10__3____1__IT_1,1
10__ML3___,10_I13,10_I13-030_2023I13_08:05:00_2_61_10__3___,COLONIA JARDIN,PUERTA DE BOADILLA-COLONIA JARDIN,1,,10__3____2__IT_1,1
10__ML3___,10_I13,10_I13-030_2023I13_08:30:00_1_62_10__3___,PUERTA DE BOADILLA,COLONIA JARDIN-PUERTA DE BOADILLA,0,,10__3____1__IT_1,1
10__ML3___,10_I13,10_I13-030_2023I13_08:35:00_2_62_10__3___,COLONIA JARDIN,PUERTA DE BOADILLA-COLONIA JARDIN,1,,10__3____2__IT_1,1
10__ML3___,10_I13,10_I13-030_2023I13_09:00:00_1_63_10__3___,PUERTA DE BOADILLA,COLONIA JARDIN-PUERTA DE BOADILLA,0,,10__3____1__IT_1,1
10__ML3___,10_I13,10_I13-030_2023I13_09:05:00_2_63_10__3___,COLONIA JARDIN,PUERTA DE BOADILLA-COLONIA JARDIN,1,,10__3____2__IT_1,1
10__ML3___,10_I13,10_I13-030_2023I13_09:30:00_1_64_10__3___,PUERTA DE BOADILLA,COLONIA JARDIN-PUERTA DE BOADILLA,0,,10__3____1__IT_1,1
10__ML3___,10_I13,10_I13-030_2023I13_09:35:00_2_64_10__3___,COLONIA JARDIN,PUERTA DE BOADILLA-COLONIA JARDIN,1,,10__3____2__IT_1,1
10__ML3___,10_I13,10_I13-030_2023I13_10:00:00_1_65_10__3___,PUERTA DE BOADILLA,COLONIA JARDIN-PUERTA DE BOADILLA,0,,10__3____1__IT_1,1
10__ML3___,10_I13,10_I13-030_2023I13_10:05:00_2_65_10__3___,COLONIA JARDIN,PUERTA DE BOADILLA-COLONIA JARDIN,1,,10__3____2__IT_1,1
10__ML3___,10_I13,10_I13-030_2023I13_10:30:00_1_66_10__3___,PUERTA DE BOADILLA,COLONIA JARDIN-PUERTA DE BOADILLA,0,,10__3____1__IT_1,1
10__ML3___,10_I13,10_I13-030_2023I13_10:35:00_2_66_10__3___,COLONIA JARDIN,PUERTA DE BOADILLA-COLONIA JARDIN,1,,10__3____2__IT_1,1
10__ML3___,10_I13,10_I13-030_2023I13_11:00:00_1_67_10__3___,PUERTA DE BOADILLA,COLONIA JARDIN-PUERTA DE BOADILLA,0,,10__3____1__IT_1,1
10__ML3___,10_I13,10_I13-030_2023I13_11:05:00_2_67_10__3___,COLONIA JARDIN,PUERTA DE BOADILLA-COLONIA JARDIN,1,,10__3____2__IT_1,1
10__ML3___,10_I13,10_I13-030_2023I13_11:30:00_1_68_10__3___,PUERTA DE BOADILLA,COLONIA JARDIN-PUERTA DE BOADILLA,0,,10__3____1__IT_1,1
10__ML3___,10_I13,10_I13-030_2023I13_11:35:00_2_68_10__3___,COLONIA JARDIN,PUERTA DE BOADILLA-COLONIA JARDIN,1,,10__3____2__IT_1,1
10__ML3___,10_I13,10_I13-030_2023I13_12:00:00_1_69_10__3___,PUERTA DE BOADILLA,COLONIA JARDIN-PUERTA DE BOADILLA,0,,10__3____1__IT_1,1
10__ML3___,10_I13,10_I13-030_2023I13_12:05:00_2_69_10__3___,COLONIA JARDIN,PUERTA DE BOADILLA-COLONIA JARDIN,1,,10__3____2__IT_1,1
10__ML3___,10_I13,10_I13-030_2023I13_12:30:00_1_70_10__3___,PUERTA DE BOADILLA,COLONIA JARDIN-PUERTA DE BOADILLA,0,,10__3____1__IT_1,1
10__ML3___,10_I13,10_I13-030_2023I13_12:35:00_2_70_10__3___,COLONIA JARDIN,PUERTA DE BOADILLA-COLONIA JARDIN,1,,10__3____2__IT_1,1
10__ML3___,10_I13,10_I13-030_2023I13_13:00:00_1_71_10__3___,PUERTA DE BOADILLA,COLONIA JARDIN-PUERTA DE BOADILLA,0,,10__3____1__IT_1,1
10__ML3___,10_I13,10_I13-030_2023I13_13:05:00_2_71_10__3___,COLONIA JARDIN,PUERTA DE BOADILLA-COLONIA JARDIN,1,,10__3____2__IT_1,1
10__ML3___,10_I13,10_I13-030_2023I13_13:30:00_1_72_10__3___,PUERTA DE BOADILLA,COLONIA JARDIN-PUERTA DE BOADILLA,0,,10__3____1__IT_1,1
10__ML3___,10_I13,10_I13-030_2023I13_13:35:00_2_72_10__3___,COLONIA JARDIN,PUERTA DE BOADILLA-COLONIA JARDIN,1,,10__3____2__IT_1,1
10__ML3___,10_I13,10_I13-030_2023I13_14:00:00_1_73_10__3___,PUERTA DE BOADILLA,COLONIA JARDIN-PUERTA DE BOADILLA,0,,10__3____1__IT_1,1
10__ML3___,10_I13,10_I13-030_2023I13_14:05:00_2_73_10__3___,COLONIA JARDIN,PUERTA DE BOADILLA-COLONIA JARDIN,1,,10__3____2__IT_1,1
10__ML3___,10_I13,10_I13-030_2023I13_14:30:00_1_74_10__3___,PUERTA DE BOADILLA,COLONIA JARDIN-PUERTA DE BOADILLA,0,,10__3____1__IT_1,1
10__ML3___,10_I13,10_I13-030_2023I13_14:35:00_2_74_10__3___,COLONIA JARDIN,PUERTA DE BOADILLA-COLONIA JARDIN,1,,10__3____2__IT_1,1
10__ML3___,10_I13,10_I13-030_2023I13_15:00:00_1_75_10__3___,PUERTA DE BOADILLA,COLONIA JARDIN-PUERTA DE BOADILLA,0,,10__3____1__IT_1,1
10__ML3___,10_I13,10_I13-030_2023I13_15:05:00_2_75_10__3___,COLONIA JARDIN,PUERTA DE BOADILLA-COLONIA JARDIN,1,,10__3____2__IT_1,1
10__ML3___,10_I13,10_I13-030_2023I13_15:30:00_1_76_10__3___,PUERTA DE BOADILLA,COLONIA JARDIN-PUERTA DE BOADILLA,0,,10__3____1__IT_1,1
10__ML3___,10_I13,10_I13-030_2023I13_15:35:00_2_76_10__3___,COLONIA JARDIN,PUERTA DE BOADILLA-COLONIA JARDIN,1,,10__3____2__IT_1,1
10__ML3___,10_I13,10_I13-030_2023I13_16:00:00_1_77_10__3___,PUERTA DE BOADILLA,COLONIA JARDIN-PUERTA DE BOADILLA,0,,10__3____1__IT_1,1
10__ML3___,10_I13,10_I13-030_2023I13_16:05:00_2_77_10__3___,COLONIA JARDIN,PUERTA DE BOADILLA-COLONIA JARDIN,1,,10__3____2__IT_1,1
10__ML3___,10_I13,10_I13-030_2023I13_16:30:00_1_78_10__3___,PUERTA DE BOADILLA,COLONIA JARDIN-PUERTA DE BOADILLA,0,,10__3____1__IT_1,1
10__ML3___,10_I13,10_I13-030_2023I13_16:35:00_2_78_10__3___,COLONIA JARDIN,PUERTA DE BOADILLA-COLONIA JARDIN,1,,10__3____2__IT_1,1
10__ML3___,10_I13,10_I13-030_2023I13_17:00:00_1_79_10__3___,PUERTA DE BOADILLA,COLONIA JARDIN-PUERTA DE BOADILLA,0,,10__3____1__IT_1,1
10__ML3___,10_I13,10_I13-030_2023I13_17:05:00_2_79_10__3___,COLONIA JARDIN,PUERTA DE BOADILLA-COLONIA JARDIN,1,,10__3____2__IT_1,1
10__ML3___,10_I13,10_I13-030_2023I13_17:30:00_1_80_10__3___,PUERTA DE BOADILLA,COLONIA JARDIN-PUERTA DE BOADILLA,0,,10__3____1__IT_1,1
10__ML3___,10_I13,10_I13-030_2023I13_17:35:00_2_80_10__3___,COLONIA JARDIN,PUERTA DE BOADILLA-COLONIA JARDIN,1,,10__3____2__IT_1,1
10__ML3___,10_I13,10_I13-030_2023I13_18:00:00_1_81_10__3___,PUERTA DE BOADILLA,COLONIA JARDIN-PUERTA DE BOADILLA,0,,10__3____1__IT_1,1
10__ML3___,10_I13,10_I13-030_2023I13_18:05:00_2_81_10__3___,COLONIA JARDIN,PUERTA DE BOADILLA-COLONIA JARDIN,1,,10__3____2__IT_1,1
10__ML3___,10_I13,10_I13-030_2023I13_18:30:00_1_82_10__3___,PUERTA DE BOADILLA,COLONIA JARDIN-PUERTA DE BOADILLA,0,,10__3____1__IT_1,1
10__ML3___,10_I13,10_I13-030_2023I13_18:35:00_2_82_10__3___,COLONIA JARDIN,PUERTA DE BOADILLA-COLONIA JARDIN,1,,10__3____2__IT_1,1
10__ML3___,10_I13,10_I13-030_2023I13_19:00:00_1_83_10__3___,PUERTA DE BOADILLA,COLONIA JARDIN-PUERTA DE BOADILLA,0,,10__3____1__IT_1,1
10__ML3___,10_I13,10_I13-030_2023I13_19:05:00_2_83_10__3___,COLONIA JARDIN,PUERTA DE BOADILLA-COLONIA JARDIN,1,,10__3____2__IT_1,1
10__ML3___,10_I13,10_I13-030_2023I13_19:30:00_1_84_10__3___,PUERTA DE BOADILLA,COLONIA JARDIN-PUERTA DE BOADILLA,0,,10__3____1__IT_1,1
10__ML3___,10_I13,10_I13-030_2023I13_19:35:00_2_84_10__3___,COLONIA JARDIN,PUERTA DE BOADILLA-COLONIA JARDIN,1,,10__3____2__IT_1,1
10__ML3___,10_I13,10_I13-030_2023I13_20:00:00_1_85_10__3___,PUERTA DE BOADILLA,COLONIA JARDIN-PUERTA DE BOADILLA,0,,10__3____1__IT_1,1
10__ML3___,10_I13,10_I13-030_2023I13_20:05:00_2_85_10__3___,COLONIA JARDIN,PUERTA DE BOADILLA-COLONIA JARDIN,1,,10__3____2__IT_1,1
10__ML3___,10_I13,10_I13-030_2023I13_20:30:00_1_86_10__3___,PUERTA DE BOADILLA,COLONIA JARDIN-PUERTA DE BOADILLA,0,,10__3____1__IT_1,1
10__ML3___,10_I13,10_I13-030_2023I13_20:35:00_2_86_10__3___,COLONIA JARDIN,PUERTA DE BOADILLA-COLONIA JARDIN,1,,10__3____2__IT_1,1
10__ML3___,10_I13,10_I13-030_2023I13_21:00:00_1_87_10__3___,PUERTA DE BOADILLA,COLONIA JARDIN-PUERTA DE BOADILLA,0,,10__3____1__IT_1,1
10__ML3___,10_I13,10_I13-030_2023I13_21:05:00_2_87_10__3___,COLONIA JARDIN,PUERTA DE BOADILLA-COLONIA JARDIN,1,,10__3____2__IT_1,1
10__ML3___,10_I13,10_I13-030_2023I13_21:30:00_1_88_10__3___,PUERTA DE BOADILLA,COLONIA JARDIN-PUERTA DE BOADILLA,0,,10__3____1__IT_1,1
10__ML3___,10_I13,10_I13-030_2023I13_21:35:00_2_88_10__3___,COLONIA JARDIN,PUERTA DE BOADILLA-COLONIA JARDIN,1,,10__3____2__IT_1,1
10__ML3___,10_I13,10_I13-030_2023I13_22:00:00_1_89_10__3___,PUERTA DE BOADILLA,COLONIA JARDIN-PUERTA DE BOADILLA,0,,10__3____1__IT_1,1
10__ML3___,10_I13,10_I13-030_2023I13_22:05:00_2_89_10__3___,COLONIA JARDIN,PUERTA DE BOADILLA-COLONIA JARDIN,1,,10__3____2__IT_1,1
10__ML3___,10_I13,10_I13-030_2023I13_22:30:00_1_90_10__3___,PUERTA DE BOADILLA,COLONIA JARDIN-PUERTA DE BOADILLA,0,,10__3____1__IT_1,1
10__ML3___,10_I13,10_I13-030_2023I13_22:35:00_2_90_10__3___,COLONIA JARDIN,PUERTA DE BOADILLA-COLONIA JARDIN,1,,10__3____2__IT_1,1
10__ML3___,10_I13,10_I13-030_2023I13_23:00:00_1_91_10__3___,PUERTA DE BOADILLA,COLONIA JARDIN-PUERTA DE BOADILLA,0,,10__3____1__IT_1,1
10__ML3___,10_I13,10_I13-030_2023I13_23:05:00_2_91_10__3___,COLONIA JARDIN,PUERTA DE BOADILLA-COLONIA JARDIN,1,,10__3____2__IT_1,1
10__ML3___,10_I13,10_I13-030_2023I13_23:30:00_1_92_10__3___,PUERTA DE BOADILLA,COLONIA JARDIN-PUERTA DE BOADILLA,0,,10__3____1__IT_1,1
10__ML3___,10_I13,10_I13-030_2023I13_23:35:00_2_92_10__3___,COLONIA JARDIN,PUERTA DE BOADILLA-COLONIA JARDIN,1,,10__3____2__IT_1,1
10__ML3___,10_I14,10_I14-030_2023I14_00:00:00_1_199_10__3___,PUERTA DE BOADILLA,COLONIA JARDIN-PUERTA DE BOADILLA,0,,10__3____1__IT_1,1
10__ML3___,10_I14,10_I14-030_2023I14_00:00:00_2_198_10__3___,COLONIA JARDIN,PUERTA DE BOADILLA-COLONIA JARDIN,1,,10__3____2__IT_1,1
10__ML3___,10_I14,10_I14-030_2023I14_00:30:00_1_200_10__3___,PUERTA DE BOADILLA,COLONIA JARDIN-PUERTA DE BOADILLA,0,,10__3____1__IT_1,1
10__ML3___,10_I14,10_I14-030_2023I14_00:30:00_2_199_10__3___,COLONIA JARDIN,PUERTA DE BOADILLA-COLONIA JARDIN,1,,10__3____2__IT_1,1
10__ML3___,10_I14,10_I14-030_2023I14_01:00:00_1_201_10__3___,PUERTA DE BOADILLA,COLONIA JARDIN-PUERTA DE BOADILLA,0,,10__3____1__IT_1,1
10__ML3___,10_I14,10_I14-030_2023I14_01:00:00_2_200_10__3___,COLONIA JARDIN,PUERTA DE BOADILLA-COLONIA JARDIN,1,,10__3____2__IT_1,1
10__ML3___,10_I14,10_I14-030_2023I14_01:30:00_1_202_10__3___,PUERTA DE BOADILLA,COLONIA JARDIN-PUERTA DE BOADILLA,0,,10__3____1__IT_1,1
10__ML3___,10_I14,10_I14-030_2023I14_01:30:00_2_201_10__3___,COLONIA JARDIN,PUERTA DE BOADILLA-COLONIA JARDIN,1,,10__3____2__IT_1,1
10__ML3___,10_I14,10_I14-030_2023I14_06:00:00_1_97_10__3___,PUERTA DE BOADILLA,COLONIA JARDIN-PUERTA DE BOADILLA,0,,10__3____1__IT_1,1
10__ML3___,10_I14,10_I14-030_2023I14_06:02:00_2_96_10__3___,COLONIA JARDIN,PUERTA DE BOADILLA-COLONIA JARDIN,1,,10__3____2__IT_1,1
10__ML3___,10_I14,10_I14-030_2023I14_06:10:00_1_98_10__3___,PUERTA DE BOADILLA,COLONIA JARDIN-PUERTA DE BOADILLA,0,,10__3____1__IT_1,1
10__ML3___,10_I14,10_I14-030_2023I14_06:12:00_2_97_10__3___,COLONIA JARDIN,PUERTA DE BOADILLA-COLONIA JARDIN,1,,10__3____2__IT_1,1
10__ML3___,10_I14,10_I14-030_2023I14_06:20:00_1_99_10__3___,PUERTA DE BOADILLA,COLONIA JARDIN-PUERTA DE BOADILLA,0,,10__3____1__IT_1,1
10__ML3___,10_I14,10_I14-030_2023I14_06:22:00_2_98_10__3___,COLONIA JARDIN,PUERTA DE BOADILLA-COLONIA JARDIN,1,,10__3____2__IT_1,1
10__ML3___,10_I14,10_I14-030_2023I14_06:30:00_1_100_10__3___,PUERTA DE BOADILLA,COLONIA JARDIN-PUERTA DE BOADILLA,0,,10__3____1__IT_1,1
10__ML3___,10_I14,10_I14-030_2023I14_06:32:00_2_99_10__3___,COLONIA JARDIN,PUERTA DE BOADILLA-COLONIA JARDIN,1,,10__3____2__IT_1,1
10__ML3___,10_I14,10_I14-030_2023I14_06:40:00_1_101_10__3___,PUERTA DE BOADILLA,COLONIA JARDIN-PUERTA DE BOADILLA,0,,10__3____1__IT_1,1
10__ML3___,10_I14,10_I14-030_2023I14_06:42:00_2_100_10__3___,COLONIA JARDIN,PUERTA DE BOADILLA-COLONIA JARDIN,1,,10__3____2__IT_1,1
10__ML3___,10_I14,10_I14-030_2023I14_06:50:00_1_102_10__3___,PUERTA DE BOADILLA,COLONIA JARDIN-PUERTA DE BOADILLA,0,,10__3____1__IT_1,1
10__ML3___,10_I14,10_I14-030_2023I14_06:52:00_2_101_10__3___,COLONIA JARDIN,PUERTA DE BOADILLA-COLONIA JARDIN,1,,10__3____2__IT_1,1
10__ML3___,10_I14,10_I14-030_2023I14_07:00:00_1_103_10__3___,PUERTA DE BOADILLA,COLONIA JARDIN-PUERTA DE BOADILLA,0,,10__3____1__IT_1,1
10__ML3___,10_I14,10_I14-030_2023I14_07:00:00_2_102_10__3___,COLONIA JARDIN,PUERTA DE BOADILLA-COLONIA JARDIN,1,,10__3____2__IT_1,1
10__ML3___,10_I14,10_I14-030_2023I14_07:07:00_1_104_10__3___,PUERTA DE BOADILLA,COLONIA JARDIN-PUERTA DE BOADILLA,0,,10__3____1__IT_1,1
10__ML3___,10_I14,10_I14-030_2023I14_07:07:00_2_103_10__3___,COLONIA JARDIN,PUERTA DE BOADILLA-COLONIA JARDIN,1,,10__3____2__IT_1,1
10__ML3___,10_I14,10_I14-030_2023I14_07:14:00_1_105_10__3___,PUERTA DE BOADILLA,COLONIA JARDIN-PUERTA DE BOADILLA,0,,10__3____1__IT_1,1
10__ML3___,10_I14,10_I14-030_2023I14_07:14:00_2_104_10__3___,COLONIA JARDIN,PUERTA DE BOADILLA-COLONIA JARDIN,1,,10__3____2__IT_1,1
10__ML3___,10_I14,10_I14-030_2023I14_07:21:00_1_106_10__3___,PUERTA DE BOADILLA,COLONIA JARDIN-PUERTA DE BOADILLA,0,,10__3____1__IT_1,1
10__ML3___,10_I14,10_I14-030_2023I14_07:21:00_2_105_10__3___,COLONIA JARDIN,PUERTA DE BOADILLA-COLONIA JARDIN,1,,10__3____2__IT_1,1
10__ML3___,10_I14,10_I14-030_2023I14_07:28:00_1_107_10__3___,PUERTA DE BOADILLA,COLONIA JARDIN-PUERTA DE BOADILLA,0,,10__3____1__IT_1,1
10__ML3___,10_I14,10_I14-030_2023I14_07:28:00_2_106_10__3___,COLONIA JARDIN,PUERTA DE BOADILLA-COLONIA JARDIN,1,,10__3____2__IT_1,1
10__ML3___,10_I14,10_I14-030_2023I14_07:35:00_1_108_10__3___,PUERTA DE BOADILLA,COLONIA JARDIN-PUERTA DE BOADILLA,0,,10__3____1__IT_1,1
10__ML3___,10_I14,10_I14-030_2023I14_07:35:00_2_107_10__3___,COLONIA JARDIN,PUERTA DE BOADILLA-COLONIA JARDIN,1,,10__3____2__IT_1,1
10__ML3___,10_I14,10_I14-030_2023I14_07:42:00_1_109_10__3___,PUERTA DE BOADILLA,COLONIA JARDIN-PUERTA DE BOADILLA,0,,10__3____1__IT_1,1
10__ML3___,10_I14,10_I14-030_2023I14_07:42:00_2_108_10__3___,COLONIA JARDIN,PUERTA DE BOADILLA-COLONIA JARDIN,1,,10__3____2__IT_1,1
10__ML3___,10_I14,10_I14-030_2023I14_07:49:00_1_110_10__3___,PUERTA DE BOADILLA,COLONIA JARDIN-PUERTA DE BOADILLA,0,,10__3____1__IT_1,1
10__ML3___,10_I14,10_I14-030_2023I14_07:49:00_2_109_10__3___,COLONIA JARDIN,PUERTA DE BOADILLA-COLONIA JARDIN,1,,10__3____2__IT_1,1
10__ML3___,10_I14,10_I14-030_2023I14_07:56:00_1_111_10__3___,PUERTA DE BOADILLA,COLONIA JARDIN-PUERTA DE BOADILLA,0,,10__3____1__IT_1,1
10__ML3___,10_I14,10_I14-030_2023I14_07:56:00_2_110_10__3___,COLONIA JARDIN,PUERTA DE BOADILLA-COLONIA JARDIN,1,,10__3____2__IT_1,1
10__ML3___,10_I14,10_I14-030_2023I14_08:03:00_1_112_10__3___,PUERTA DE BOADILLA,COLONIA JARDIN-PUERTA DE BOADILLA,0,,10__3____1__IT_1,1
10__ML3___,10_I14,10_I14-030_2023I14_08:03:00_2_111_10__3___,COLONIA JARDIN,PUERTA DE BOADILLA-COLONIA JARDIN,1,,10__3____2__IT_1,1
10__ML3___,10_I14,10_I14-030_2023I14_08:10:00_1_113_10__3___,PUERTA DE BOADILLA,COLONIA JARDIN-PUERTA DE BOADILLA,0,,10__3____1__IT_1,1
10__ML3___,10_I14,10_I14-030_2023I14_08:10:00_2_112_10__3___,COLONIA JARDIN,PUERTA DE BOADILLA-COLONIA JARDIN,1,,10__3____2__IT_1,1
10__ML3___,10_I14,10_I14-030_2023I14_08:17:00_1_114_10__3___,PUERTA DE BOADILLA,COLONIA JARDIN-PUERTA DE BOADILLA,0,,10__3____1__IT_1,1
10__ML3___,10_I14,10_I14-030_2023I14_08:17:00_2_113_10__3___,COLONIA JARDIN,PUERTA DE BOADILLA-COLONIA JARDIN,1,,10__3____2__IT_1,1
10__ML3___,10_I14,10_I14-030_2023I14_08:24:00_1_115_10__3___,PUERTA DE BOADILLA,COLONIA JARDIN-PUERTA DE BOADILLA,0,,10__3____1__IT_1,1
10__ML3___,10_I14,10_I14-030_2023I14_08:24:00_2_114_10__3___,COLONIA JARDIN,PUERTA DE BOADILLA-COLONIA JARDIN,1,,10__3____2__IT_1,1
10__ML3___,10_I14,10_I14-030_2023I14_08:31:00_1_116_10__3___,PUERTA DE BOADILLA,COLONIA JARDIN-PUERTA DE BOADILLA,0,,10__3____1__IT_1,1
10__ML3___,10_I14,10_I14-030_2023I14_08:31:00_2_115_10__3___,COLONIA JARDIN,PUERTA DE BOADILLA-COLONIA JARDIN,1,,10__3____2__IT_1,1
10__ML3___,10_I14,10_I14-030_2023I14_08:38:00_1_117_10__3___,PUERTA DE BOADILLA,COLONIA JARDIN-PUERTA DE BOADILLA,0,,10__3____1__IT_1,1
10__ML3___,10_I14,10_I14-030_2023I14_08:38:00_2_116_10__3___,COLONIA JARDIN,PUERTA DE BOADILLA-COLONIA JARDIN,1,,10__3____2__IT_1,1
10__ML3___,10_I14,10_I14-030_2023I14_08:45:00_1_118_10__3___,PUERTA DE BOADILLA,COLONIA JARDIN-PUERTA DE BOADILLA,0,,10__3____1__IT_1,1
10__ML3___,10_I14,10_I14-030_2023I14_08:45:00_2_117_10__3___,COLONIA JARDIN,PUERTA DE BOADILLA-COLONIA JARDIN,1,,10__3____2__IT_1,1
10__ML3___,10_I14,10_I14-030_2023I14_08:52:00_1_119_10__3___,PUERTA DE BOADILLA,COLONIA JARDIN-PUERTA DE BOADILLA,0,,10__3____1__IT_1,1
10__ML3___,10_I14,10_I14-030_2023I14_08:52:00_2_118_10__3___,COLONIA JARDIN,PUERTA DE BOADILLA-COLONIA JARDIN,1,,10__3____2__IT_1,1
10__ML3___,10_I14,10_I14-030_2023I14_08:59:00_1_120_10__3___,PUERTA DE BOADILLA,COLONIA JARDIN-PUERTA DE BOADILLA,0,,10__3____1__IT_1,1
10__ML3___,10_I14,10_I14-030_2023I14_08:59:00_2_119_10__3___,COLONIA JARDIN,PUERTA DE BOADILLA-COLONIA JARDIN,1,,10__3____2__IT_1,1
10__ML3___,10_I14,10_I14-030_2023I14_09:06:00_1_121_10__3___,PUERTA DE BOADILLA,COLONIA JARDIN-PUERTA DE BOADILLA,0,,10__3____1__IT_1,1
10__ML3___,10_I14,10_I14-030_2023I14_09:06:00_2_120_10__3___,COLONIA JARDIN,PUERTA DE BOADILLA-COLONIA JARDIN,1,,10__3____2__IT_1,1
10__ML3___,10_I14,10_I14-030_2023I14_09:13:00_1_122_10__3___,PUERTA DE BOADILLA,COLONIA JARDIN-PUERTA DE BOADILLA,0,,10__3____1__IT_1,1
10__ML3___,10_I14,10_I14-030_2023I14_09:13:00_2_121_10__3___,COLONIA JARDIN,PUERTA DE BOADILLA-COLONIA JARDIN,1,,10__3____2__IT_1,1
10__ML3___,10_I14,10_I14-030_2023I14_09:20:00_1_123_10__3___,PUERTA DE BOADILLA,COLONIA JARDIN-PUERTA DE BOADILLA,0,,10__3____1__IT_1,1
10__ML3___,10_I14,10_I14-030_2023I14_09:20:00_2_122_10__3___,COLONIA JARDIN,PUERTA DE BOADILLA-COLONIA JARDIN,1,,10__3____2__IT_1,1
10__ML3___,10_I14,10_I14-030_2023I14_09:27:00_1_124_10__3___,PUERTA DE BOADILLA,COLONIA JARDIN-PUERTA DE BOADILLA,0,,10__3____1__IT_1,1
10__ML3___,10_I14,10_I14-030_2023I14_09:27:00_2_123_10__3___,COLONIA JARDIN,PUERTA DE BOADILLA-COLONIA JARDIN,1,,10__3____2__IT_1,1
10__ML3___,10_I14,10_I14-030_2023I14_09:34:00_1_125_10__3___,PUERTA DE BOADILLA,COLONIA JARDIN-PUERTA DE BOADILLA,0,,10__3____1__IT_1,1
10__ML3___,10_I14,10_I14-030_2023I14_09:34:00_2_124_10__3___,COLONIA JARDIN,PUERTA DE BOADILLA-COLONIA JARDIN,1,,10__3____2__IT_1,1
10__ML3___,10_I14,10_I14-030_2023I14_09:41:00_1_126_10__3___,PUERTA DE BOADILLA,COLONIA JARDIN-PUERTA DE BOADILLA,0,,10__3____1__IT_1,1
10__ML3___,10_I14,10_I14-030_2023I14_09:41:00_2_125_10__3___,COLONIA JARDIN,PUERTA DE BOADILLA-COLONIA JARDIN,1,,10__3____2__IT_1,1
